Game ID,Word,Difficulty
1f0e21e1-0166-46fe-9d0b-bae004a79eb1,mickey,
6bff1ae9-bea5-4f26-9243-7b7d3b6317ca,gangliocyte,
981bbb13-6cf3-4739-970d-72b0ffe1f6f0,caliphal,
69e11451-4be7-4c4e-bfe6-bb99065e2e8f,surfrappe,
c7a5b675-67cd-4fab-abde-d72cb1b55a34,scabid,
bc3d8eaf-6146-4e59-b9fb-4d142f555a24,pleurosteon,
ead2aa9a-d398-4c64-aff0-6c46701a9645,blackleggery,
60140f43-c49a-4de4-aead-d2337a0fe61d,loddigesia,
ef2bc7d6-d39e-406d-9a81-d4bf09e3baf3,semiclimbing,
26af40db-6c62-4a3c-9690-8fd202dd9c5e,semisegment,
6dead7f3-eb9e-40c4-a6fc-363e84a5088e,disguster,
5eea95ad-352c-4960-b3d8-c4f2e9871bc4,deviability,
7605c165-9f60-4f8f-9f2a-239d83b0f1eb,autoactive,
e5c6c366-fbd2-41fb-a66b-8ae502b447a2,regurgitant,
6531b3dd-d095-4a69-ad7d-f5419de12bfe,adamantine,
47883d16-79c0-4c4c-b79e-e75d3ccc06db,viny,
67f144ee-0330-47c7-acc1-5047ec12e849,finialed,
ff76a454-8341-498d-bfd0-b3bdbc97494a,triconodontid,
bc8811f3-ef31-436a-be15-6f895f386205,photospectroheliograph,
9d5f6fa3-aeb8-4454-a355-d2f25e03e633,uncoguidism,
7c4fcb24-50ed-4f51-b448-047f3655340c,guilty,
3b3a8070-85aa-47c0-8fc0-9f2cd4348b68,tubularly,
426d56ec-d68d-4075-b8e6-e37582d4c948,overproductive,
f5f11404-76fa-46d2-8396-b6912ebb42fb,anabrosis,
d3c8b7ef-3533-4dc2-9da1-74738f4e411d,ungainful,
a33c33a8-e955-46ee-b93b-a4cfbcd98d8d,monotonical,
cacb8f52-b12d-4876-8bfd-83babecf7a37,telechemic,
490b10a8-2418-4a1d-8634-f8a34b882cd1,witepenny,
86382828-9770-4272-86b4-07ecf3c53cbd,aparejo,
3f67a25b-210c-4ba8-856b-85276e89b188,swillbowl,
80c13249-e932-46bc-bcb6-5a6dfb4912ef,matricidal,
527b2878-9453-45d8-876b-69bbd3c43c7b,unmistakedly,
6a8f07e6-36d6-4dff-87b0-986d210cdac1,subduer,
77425dd0-def8-49f6-b708-4f886dda2ac1,padstone,
eaa8c409-b7b0-4904-86c8-9230d260fc6c,iatromechanist,
fba75349-7e45-4f83-8258-625e2a413fe0,astrict,
6b76ab72-c5ec-4d9c-a534-d2d74a8303e7,outsail,
56985fbd-be63-4287-b9a9-205281c3c600,reclusely,
c3ff95df-50bb-4381-a22d-95cd23066b1b,unappropriated,
1eb32d0d-71d8-46b7-b115-24148cca6d5d,forebless,
9a6900c2-783a-4a7b-8400-c58d0f767f54,carpophyll,
64eeef52-19ef-482f-9ea7-02cf32079163,acheirus,
b5c9b5dc-c99d-4fe7-9343-86f919634409,utopianist,
f6995011-244d-46eb-8039-9438796cbc5d,deathfully,
c088181d-ab87-48d7-9e39-d4941da42354,diabolical,
1a2b7a08-a8f2-4143-8c21-f9d74e1bcb85,nordicization,
00875971-1820-4d8d-8de5-51d17c9e4005,monopectinate,
a7324f32-101a-48b4-9dae-9dd2ac7a9367,unchurchly,
782422b7-32c7-4476-a39e-f680070fb99e,podeon,
40cfb253-c2d7-4f75-898e-11c6a38ad0e0,balneation,
4b8574bb-337c-4d7b-9bb1-6c8a1bf433ba,lackaday,
4f94c071-0913-4863-92d8-4086ed9d43ed,luteinization,
02b757c4-767c-4b51-93a8-a002bbb0c1a1,indigofera,
f4fe029f-5f6f-43b4-a432-cfd518162bc1,jurisdictive,
3d2c2516-b41d-462a-9fec-cb3c98930ba3,insubmission,
dbb8e2c0-5358-4e6f-8b4c-aea51099f283,soumansite,
448e1755-f9a5-43a3-b722-c8ffaf9bc218,deaconal,
b0022c04-cdba-4e34-83f3-4954af5fb4e0,stadic,
4bde6d8b-045d-49d3-b058-7af7b06c1a41,estragole,
9178fa19-813e-47e6-80d4-55f35906057f,legitimately,
35a99573-c133-4b62-8529-7caa34ec05d2,buhl,
331c0fc2-bdfe-43b0-a70b-e6e21958e50e,phlogistication,
488b8b6e-ff59-4332-bfce-41b70ca997e0,slackly,
073d4d2d-b7b2-4e5e-8282-a8710db57304,apyrexia,
3c110057-71e5-44c0-9a26-6b6847fe9e35,exuberantness,
8039518f-ce04-4fd3-a306-1a7ab9ef0eed,enthrallingly,
076914cb-89a2-4310-8e6b-653298782007,stupefiedness,
e0334821-f2f4-4da2-ac0a-72aa4a6e6e27,odorous,
dd0da3d2-8657-413f-97c8-4dc8f50bdb7a,dravida,
1883aac4-0276-47c2-a72e-25df092f7ecc,undeprivable,
e5970e6e-6ae6-4dce-9717-dda5ba45705a,unwrapping,
897ccfbe-f3db-4366-ad57-3e0d2bda998b,fitfulness,
458217ad-8de6-4576-87b7-5edc303c1319,motivational,
d68ff62a-ca0b-4546-ae35-9e8c34c62592,serow,
85788141-4525-4336-aefe-0f4b1ea7b825,toothdrawing,
2ae5902e-63b4-4f2a-b356-4d7d49dee8fa,unsearchable,
3f67a46f-a838-48e2-9639-7fb3a2c46666,stallment,
cbdd0c58-7cd4-494c-89de-7b3dbc673f8d,unvenom,
2c050d74-cd16-4ef1-995b-a43f06bcb71c,pistoleer,
977d5df7-c479-4b99-957b-e050ca4afcce,masurium,
9f652b4a-bab1-4b89-93aa-a3d4474f01ee,whipking,
91a74487-7008-4bd6-8f11-ae4f5054dc10,intervallum,
680a3931-01eb-4063-a181-d486f90780bf,facultatively,
eb694e1e-5b48-4a82-99c8-787380df3aa2,sassanian,
dca09f70-70a7-402a-ba04-88f4d38baca3,gimmer,
26bd79bf-0e46-47a1-813a-51933c703a25,trimming,
1e717625-3531-4b27-b7df-78025a9c8bfc,chronaxy,
d7bdb832-d9f9-4538-9b46-230383e54d76,barking,
79ad07d9-531e-4b29-badb-5435859101f3,greg,
8849f8d3-aeee-4067-84b9-f15ffa20d2ff,uncinate,
7f50d477-2540-4195-8c0a-d8d476c7423a,unconclusive,
9acf9552-4974-47b6-bdf4-a7f79fb021ca,tarnishproof,
c54dd918-5c84-49e9-b1e6-0051f4726813,akaroa,
aba2dc72-4da3-42de-b012-d3e267174001,bromgelatin,
3dbfa349-3454-4f9f-865c-f14752b08045,nontreatment,
858d40bd-0068-45ae-a926-d87a3b494049,kirkyard,
14ba0f7a-1306-4ce7-8061-7808266ba107,noviciate,
0e1d7105-fb7f-4bff-ba0a-4ff2b7948d64,utterancy,
2266da12-c9c6-47f7-a43e-dc60a4f641f4,endosternum,
a9d3a5f8-2a1c-4c0a-a026-9ce86ee9958b,adrenocorticotropic,
f48187c6-3625-486a-88c6-451d635f4249,tiberine,
db72e175-ab75-49c9-ba3f-c7bf7f5d1757,beatrice,
2b0f59f3-49fe-4065-82d9-cd13ffeaf069,overrigorously,
4d3f2382-4391-412a-b0c9-d5ca7df71ead,bewailment,
7873d2fc-e37e-41e8-82cf-56d0aeee43cd,pterygogenea,
701e0959-d480-4c55-a775-eec6e6b49665,tarsomalacia,
5b632577-94f4-4815-9e11-9b54dc77b7bd,preselect,
fccf86ea-ceb7-4bde-87da-e789ffa0987f,impregnant,
334092b7-ec81-44f3-958f-c9f4a1e8ecfe,microcolorimetry,
d314375b-a936-475f-ba1c-32e6f3539c90,polychaeta,
c8c0f120-563c-426f-b162-9a0bcbe30050,callous,
2cb0bf0e-af4f-4982-98b9-86e1218edcd2,hydropneumatosis,
22a0464c-2bac-46d1-af1b-95d6155efa5e,nonoffensive,
18289e7b-748b-415d-9b18-88416ce821bc,morrhua,
825dab02-d5fa-4ec9-a7ae-09d5a90ddebc,sporadial,
1fd49d83-b557-4824-bba6-60e5286af22e,antidromically,
d95855df-76bd-403f-bd5e-f39951e820e2,claudio,
c5c4ddbe-8bbe-44b2-936c-f7bbf0fba202,thioantimonate,
beacf050-3338-4ca7-a25c-1fb813cc4147,abdominocentesis,
d8c9511a-1ee3-44ba-947c-5d0b0eb9ce5f,apomixis,
95e42a99-0f75-4287-92b1-ed8cd5375335,korari,
40b928d4-1250-4d36-8e24-01bdf64d306a,checkbite,
2a530334-9cc0-4816-afd4-f2eed2b361b3,animately,
ac0430a1-375c-4299-87e7-1f859e0a4b26,hypermetamorphic,
179630d4-1654-45a9-ac6e-b5b1589eb909,notungulata,
757540bb-a329-423a-8e09-57e0136afd7f,unpurloined,
6213e0d5-93ed-42e0-b539-f7e2b5b82471,teacheress,
f517c3d0-b867-4093-8a2a-da3dbb3a40c1,concanavalin,
42f16ab9-fb48-40b1-9b9e-4287548a66ea,denaturalize,
4cf37b0c-7cd2-4b8a-aedd-25ad331d0471,bellbird,
9705cd70-e275-47e0-bc17-6959f14cff82,today,
71c2024e-6647-4bff-b8a5-d0f4fe6eac85,dapedium,
57479935-0a04-481d-97cb-74041cb3a909,metropolitanism,
c8135ed8-c9c9-4e92-8c17-8502c0183889,uncompressible,
fefb016a-876a-4ef0-abfe-437b3fb509fc,varigradation,
eb238045-4f51-42ac-808b-0a7977504000,superexport,
726b3201-402f-4721-9376-bf20665c58ce,gymnoglossa,
1bb8d6e8-95d4-4f0d-b5c8-a23c8a61a5c2,significs,
873d2cee-145c-4715-abf3-8249fd999f63,somatist,
3131787a-d900-47e6-a25c-8d38bc13e5be,kinetochore,
68f18e16-f03d-4059-925d-97446488794f,cordyline,
fbac2368-e821-4ae6-be10-5b8d05fbf04a,valoniaceae,
f332cef6-f371-48f0-a7a5-1f7d30d3d544,ostreodynamometer,
ac7b5f7c-d431-414a-8df4-4c232f8a09e2,contributively,
c76f49e9-9ffa-4703-89b8-e80af3611f77,cyphomandra,
f6bd1e44-4daf-4411-853b-04fda3dffd5e,stabilist,
4383483d-9ea9-47a7-a6bb-54f693ff7b09,tautoousious,
9a4d48d8-fc01-4c4c-b91a-78fcb5a0cd9a,frumentarious,
b92f6e28-ea31-446a-87fc-2e04c90b7e19,ambury,
918e2d31-b09c-4890-b1c0-8b73808e91b9,petroleum,
08147f64-9ecd-46fe-8e03-0408893b1105,forsterite,
019b3707-99d9-49aa-865e-e4d6127e2f3c,amoralism,
261844d0-6dff-444d-91be-b9c1507d06cd,commelinaceous,
e2588989-934b-4240-b9d3-7635d76c0c20,spirorbis,
e3109643-fe65-4e01-a16d-6f05b3d7c6f0,hexamerous,
749d4a69-0912-41b0-ae9c-a344c6adc95d,bill,
8b00c73a-8cbd-4c18-9477-fd2525196e3d,bacis,
877dda7a-914c-473c-b673-c7c57bb5ee28,fenestellidae,
c5d1fc9e-b5a0-419b-a905-63bfd169fd73,uncourting,
d3afb714-061a-4e79-8272-815a8be8c1c9,electrotrephine,
446ba86c-d732-436e-8a50-7c5b7334f9b4,adenoidal,
3cc35695-393a-4909-b7c1-f8244cc9b36d,nonswimmer,
d9fac9a5-f79a-4920-8b58-94535d207c6e,anoxidative,
0812450d-7162-497b-8a06-c99574e88616,oxygenicity,
4f9015c0-77f0-4544-9bed-8c6e3306ef2d,gauziness,
04b57871-2842-4440-ad6f-b238ae2277aa,hegelianize,
12e2c639-d6d0-4dd6-846d-bfa6c51f02ba,constrictor,
20db6da0-183f-4824-933a-88d7d1ae09b4,wottest,
81c10ab4-c075-4af3-adf4-52f05ed9f728,pinchgut,
2e9a3570-767c-44f6-9890-aeb04bdb92f7,soppy,
95681705-bd23-4e49-ba27-5d2330afc20d,mycodesmoid,
2e1253d5-fe6e-4726-87e0-0355d4384022,cabreuva,
601b9cbc-75e3-4daa-94a7-cd984fd00bd8,prehumiliate,
1562badd-23ea-49a3-ad7e-1efd1fac39b3,kibosh,
